,round_number,grant_number,grant_value,grant_clarity,grant_legitimacy,grant_difficulty,grant_is_unsafe,reviewer_1,reviewer_1_social,reviewer_1_ability,reviewer_1_recognition,reviewer_1_engagement,reviewer_1_satisfaction,reviewer_1_total_paid,reviewer_1_trust_level,reviewer_1_correct,reviewer_2,reviewer_2_social,reviewer_2_ability,reviewer_2_recognition,reviewer_2_engagement,reviewer_2_satisfaction,reviewer_2_total_paid,reviewer_2_trust_level,reviewer_2_correct,reviewer_3,reviewer_3_social,reviewer_3_ability,reviewer_3_recognition,reviewer_3_engagement,reviewer_3_satisfaction,reviewer_3_total_paid,reviewer_3_trust_level,reviewer_3_correct,reviewer_1_score,reviewer_2_score,reviewer_3_score,aggregate_score,discussed
915,3.0,166.0,0.5,0.5,0.3,0.4,0.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999943,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.18999999999999945,1000.0,3.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9299999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
916,3.0,167.0,0.2,0.4,0.6,0.7999999999999999,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9099999999999943,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9099999999999943,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9399999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
917,3.0,168.0,0.4,0.5,0.5,0.19999999999999996,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9799999999999944,800.0,2.0,1.0,42.0,0.8,1.0,0.8,0.8,0.08999999999999701,1000.0,3.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9499999999999944,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
918,3.0,169.0,0.6,0.5,0.5,0.19999999999999996,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9999999999999943,800.0,2.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9999999999999943,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
919,3.0,170.0,0.3,0.3,0.6,0.6,0.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9099999999999943,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9699999999999942,800.0,2.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9899999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
920,3.0,171.0,0.5,0.5,0.7,0.3999999999999999,0.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.2999999999999994,1000.0,3.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.2999999999999994,1000.0,3.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.8999999999999942,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
921,3.0,172.0,0.6,0.6,0.8,0.40000000000000013,0.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9799999999999942,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9099999999999939,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9199999999999944,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
922,3.0,173.0,0.7,0.7,0.4,0.5999999999999999,0.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.8999999999999944,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9499999999999942,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.18999999999999972,1000.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
923,3.0,174.0,0.4,0.4,0.5,0.19999999999999996,0.0,42.0,0.8,1.0,0.8,0.8,0.08999999999999703,1000.0,3.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9599999999999944,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
924,3.0,175.0,0.5,0.5,0.5,0.5,0.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9899999999999997,500.0,1.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.899999999999994,800.0,2.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9699999999999941,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
925,3.0,176.0,0.5,0.5,0.4,0.19999999999999996,0.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9099999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9699999999999943,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9799999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
926,3.0,177.0,0.4,0.4,0.5,0.19999999999999996,0.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999996,500.0,1.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9299999999999944,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9799999999999942,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
927,3.0,178.0,0.5,0.5,0.3,0.4,0.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.959999999999994,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9999999999999942,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9599999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
928,3.0,179.0,0.5,0.5,0.6,0.19999999999999996,0.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9299999999999938,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9599999999999997,500.0,1.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.999999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
929,3.0,180.0,0.4,0.5,0.5,0.19999999999999996,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9899999999999943,800.0,2.0,1.0,50.0,0.8,1.0,0.8,0.6,0.1599999999999997,1000.0,3.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
930,3.0,181.0,0.5,0.4,0.5,0.19999999999999996,0.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.29999999999999927,1000.0,3.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9199999999999944,800.0,2.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9499999999999946,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
931,3.0,182.0,0.3,0.5,0.6,0.6,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.999999999999994,800.0,2.0,1.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9299999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
932,3.0,183.0,0.6,0.5,0.7,0.3999999999999999,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9699999999999942,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9599999999999942,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
933,3.0,184.0,0.5,0.3,0.8,0.8,0.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9899999999999943,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9599999999999942,800.0,2.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9299999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
934,3.0,185.0,0.5,0.5,0.4,0.19999999999999996,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.989999999999994,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9499999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9499999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
935,3.0,186.0,0.6,0.6,0.5,0.19999999999999996,0.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9099999999999943,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999997,500.0,1.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
936,3.0,187.0,0.7,0.7,0.5,0.3999999999999999,0.0,42.0,0.8,1.0,0.8,0.8,0.18999999999999706,1000.0,3.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9799999999999942,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999939,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
937,3.0,188.0,0.8,0.4,0.4,0.8,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999942,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9799999999999941,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.909999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
938,3.0,189.0,0.4,0.5,0.5,0.19999999999999996,0.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9699999999999941,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.3399999999999991,1000.0,3.0,1.0,5.0,0.5,1.0,0.5,0.5,0.9699999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
939,3.0,190.0,0.5,0.5,0.3,0.4,0.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9399999999999943,800.0,2.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
940,3.0,191.0,0.5,0.4,0.6,0.3999999999999999,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.8999999999999941,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9399999999999942,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9099999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
941,3.0,192.0,0.4,0.5,0.5,0.19999999999999996,0.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9599999999999942,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9799999999999938,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9899999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
942,3.0,193.0,0.5,0.5,0.5,0.5,0.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9199999999999943,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9799999999999939,800.0,2.0,1.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9599999999999937,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
943,3.0,194.0,0.5,0.5,0.6,0.19999999999999996,0.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9299999999999943,800.0,2.0,1.0,42.0,0.8,1.0,0.8,0.8,0.33999999999999697,1000.0,3.0,1.0,42.0,0.8,1.0,0.8,0.8,0.33999999999999697,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
944,3.0,195.0,0.3,0.5,0.7,0.7999999999999999,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.8999999999999941,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.909999999999994,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9799999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
945,3.0,196.0,0.5,0.6,0.8,0.6000000000000001,0.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9799999999999944,800.0,2.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9499999999999945,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
946,3.0,197.0,0.6,0.7,0.4,0.5999999999999999,0.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9699999999999944,800.0,2.0,1.0,5.0,0.5,1.0,0.5,0.5,0.9299999999999943,800.0,2.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9799999999999942,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
947,3.0,198.0,0.7,0.8,0.5,0.6000000000000001,0.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9199999999999937,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.8899999999999941,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.8899999999999941,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
948,3.0,199.0,0.4,0.4,0.5,0.19999999999999996,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9399999999999943,800.0,2.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9499999999999942,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
949,3.0,200.0,0.5,0.5,0.4,0.19999999999999996,0.0,5.0,0.5,1.0,0.5,0.5,0.9299999999999943,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9199999999999943,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9499999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
950,3.0,201.0,0.5,0.5,0.5,0.5,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999997,500.0,1.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.8999999999999997,500.0,1.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
951,3.0,202.0,0.4,0.4,0.5,0.19999999999999996,0.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9899999999999938,800.0,2.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9499999999999943,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9199999999999943,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
952,3.0,203.0,0.5,0.5,0.4,0.19999999999999996,0.0,5.0,0.5,1.0,0.5,0.5,0.8999999999999942,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9699999999999941,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9299999999999939,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
953,3.0,204.0,0.5,0.3,0.5,0.4,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9099999999999997,500.0,1.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9399999999999943,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9699999999999941,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
954,3.0,205.0,0.5,0.6,0.5,0.19999999999999996,0.0,5.0,0.5,1.0,0.5,0.5,0.9899999999999942,800.0,2.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999998,500.0,1.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9899999999999939,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
955,3.0,206.0,0.5,0.5,0.3,0.4,0.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.10999999999999893,1000.0,3.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9899999999999939,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9699999999999939,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
956,3.0,207.0,0.6,0.4,0.5,0.3999999999999999,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9099999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9099999999999941,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
957,3.0,208.0,0.7,0.5,0.6,0.3999999999999999,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.889999999999994,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.959999999999994,800.0,2.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999998,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
958,3.0,209.0,0.8,0.5,0.7,0.6000000000000001,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9599999999999942,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999937,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
959,3.0,210.0,0.4,0.4,0.4,0.4,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9599999999999942,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.909999999999994,800.0,2.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9199999999999942,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
960,3.0,211.0,0.5,0.5,0.5,0.5,0.0,5.0,0.5,1.0,0.5,0.5,0.9399999999999942,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999942,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9399999999999936,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
961,3.0,212.0,0.5,0.3,0.5,0.4,0.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.949999999999994,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.07999999999999896,1000.0,3.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9599999999999937,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
962,3.0,213.0,0.4,0.6,0.4,0.3999999999999999,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9699999999999939,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999937,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
963,3.0,214.0,0.5,0.5,0.5,0.5,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9599999999999939,800.0,2.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.8799999999999943,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9099999999999936,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
964,3.0,215.0,0.3,0.4,0.5,0.4,0.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9699999999999941,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999939,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9499999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
965,3.0,216.0,0.6,0.5,0.5,0.19999999999999996,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9799999999999941,800.0,2.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9399999999999941,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.8999999999999938,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
966,3.0,217.0,0.5,0.5,0.5,0.5,0.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.919999999999994,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9599999999999939,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.8999999999999941,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
967,3.0,218.0,0.5,0.4,0.6,0.3999999999999999,0.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.919999999999994,800.0,2.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9799999999999941,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
968,3.0,219.0,0.6,0.5,0.7,0.3999999999999999,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999998,500.0,1.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9799999999999935,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.969999999999994,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
969,3.0,220.0,0.7,0.3,0.8,0.8,0.0,50.0,0.8,1.0,0.8,0.6,0.18999999999999972,1000.0,3.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9299999999999996,500.0,1.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.07999999999999897,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
970,3.0,221.0,0.8,0.4,0.4,0.8,0.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9199999999999944,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9899999999999997,500.0,1.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9499999999999938,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
971,3.0,222.0,0.4,0.5,0.5,0.19999999999999996,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.959999999999994,800.0,2.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999941,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9499999999999936,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
972,3.0,223.0,0.5,0.5,0.5,0.5,0.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.959999999999994,800.0,2.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.909999999999994,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.21999999999999897,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
973,3.0,224.0,0.5,0.4,0.4,0.19999999999999996,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.9399999999999936,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.959999999999994,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
974,3.0,225.0,0.4,0.5,0.5,0.19999999999999996,0.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9199999999999996,500.0,1.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999941,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9999999999999939,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
975,3.0,226.0,0.5,0.3,0.3,0.4,0.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.8999999999999997,500.0,1.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.949999999999994,800.0,2.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9499999999999937,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
976,3.0,227.0,0.5,0.5,0.6,0.19999999999999996,0.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9799999999999937,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9899999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
977,3.0,228.0,0.4,0.5,0.5,0.19999999999999996,0.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.909999999999994,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.8899999999999936,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9299999999999938,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
978,3.0,229.0,0.5,0.6,0.3,0.6,0.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9999999999999937,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.949999999999994,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999942,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
979,3.0,230.0,0.3,0.7,0.6,0.7999999999999999,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9199999999999997,500.0,1.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9299999999999938,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.17999999999999888,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
980,3.0,231.0,0.6,0.8,0.5,0.6000000000000001,0.0,50.0,0.8,1.0,0.8,0.6,0.0899999999999997,1000.0,3.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9999999999999937,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
981,3.0,232.0,0.5,0.4,0.5,0.19999999999999996,0.0,50.0,0.8,1.0,0.8,0.6,0.1699999999999997,1000.0,3.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.959999999999994,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9499999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
982,3.0,233.0,0.4,0.5,0.6,0.3999999999999999,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9899999999999939,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9399999999999941,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.8999999999999938,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
983,3.0,234.0,0.5,0.5,0.7,0.3999999999999999,0.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9899999999999939,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9699999999999996,500.0,1.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9299999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
984,3.0,235.0,0.5,0.4,0.8,0.8,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9199999999999998,500.0,1.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9799999999999938,800.0,2.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9099999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
985,3.0,236.0,0.4,0.5,0.4,0.19999999999999996,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9599999999999939,800.0,2.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9299999999999937,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9799999999999934,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
